#Parameters = {Centro=2.6764722367736e-15; Cetntro2=-1.5552542131904; Desloc=0.2; R=0.8; c=0.15; h=0.1; w=0.12}
#"Frequency / GHz"	"S1,1 (1) [Magnitude]"
#----------------------------------------
186.38000000000	-10.524187746075
186.67900000000	-10.469410645592
186.97800000000	-10.418221165494
187.27700000000	-10.370763776081
187.57600000000	-10.327178480918
187.87500000000	-10.287601485459
188.17400000000	-10.252165886555
188.47300000000	-10.221002373995
188.77200000000	-10.194239936624
189.07100000000	-10.172006566805
189.37000000000	-10.154429958260
189.66900000000	-10.141638193410
189.96800000000	-10.133760417411
190.26700000000	-10.130927497033
190.56600000000	-10.133272663420
190.86500000000	-10.140932138606
191.16400000000	-10.154045746391
191.46300000000	-10.172757508915
191.76200000000	-10.197216230914
192.06100000000	-10.227576074307
192.36000000000	-10.263997126335
192.65900000000	-10.306645965142
192.95800000000	-10.355696227240
193.25700000000	-10.411329181971
193.55600000000	-10.473734318695
193.85500000000	-10.543109953112
194.15400000000	-10.619663859826
194.45300000000	-10.703613939001
194.75200000000	-10.795188925746
195.05100000000	-10.894629151654
195.35000000000	-11.002187368802
195.64900000000	-11.118129647355
195.94800000000	-11.242736358777
196.24700000000	-11.376303257495
196.54600000000	-11.519142674583
196.84500000000	-11.671584837593
197.14400000000	-11.833979330988
197.44300000000	-12.006696711454
197.74200000000	-12.190130291576
198.04100000000	-12.384698103492
198.34000000000	-12.590845050770
198.63900000000	-12.809045251078
198.93800000000	-13.039804563217
199.23700000000	-13.283663278127
199.53600000000	-13.541198932283
199.83500000000	-13.813029170036
200.13400000000	-14.099814533960
200.43300000000	-14.402260991645
200.73200000000	-14.721121902677
201.03100000000	-15.057198974368
201.33000000000	-15.411341524692
201.62900000000	-15.784443029360
201.92800000000	-16.177433422603
202.22700000000	-16.591264867179
202.52600000000	-17.026887589133
202.82500000000	-17.485210714440
203.12400000000	-17.967040605097
203.42300000000	-18.472985649706
203.72200000000	-19.003311438456
204.02100000000	-19.557723421629
204.32000000000	-20.135045594221
204.61900000000	-20.732754823503
204.91800000000	-21.346325712238
205.21700000000	-21.968351880613
205.51600000000	-22.587460336262
205.81500000000	-23.187166703193
206.11400000000	-23.745074456996
206.41300000000	-24.233184209495
206.71200000000	-24.620330222167
207.01100000000	-24.877375288704
207.31000000000	-24.984288719866
207.60900000000	-24.936196265475
207.90800000000	-24.744992468714
208.20700000000	-24.435496691527
208.50600000000	-24.038508365514
208.80500000000	-23.584291235679
209.10400000000	-23.098569273357
209.40300000000	-22.601124700847
209.70200000000	-22.106081445116
210.00100000000	-21.622923744089
210.30000000000	-21.157645526066
210.59900000000	-20.713753942623
210.89800000000	-20.293048571866
211.19700000000	-19.896188550876
211.49600000000	-19.523089597696
211.79500000000	-19.173195055266
212.09400000000	-18.845657671144
212.39300000000	-18.539459752910
212.69200000000	-18.253491464899
212.99100000000	-17.986601005795
213.29000000000	-17.737626068340
213.58900000000	-17.505412960060
213.88800000000	-17.288827696045
214.18700000000	-17.086761973229
214.48600000000	-16.898135989323
214.78500000000	-16.721899430800
215.08400000000	-16.557031521574
215.38300000000	-16.402540728934
215.68200000000	-16.257464519743
215.98100000000	-16.120869417083
216.28000000000	-15.991851504993
216.57900000000	-15.869537453048
216.87800000000	-15.753086074480
217.17700000000	-15.641690385781
217.47600000000	-15.534580098910
217.77500000000	-15.431024447634
218.07400000000	-15.330335226483
218.37300000000	-15.231869904272
218.67200000000	-15.135034664506
218.97100000000	-15.039287222681
219.27000000000	-14.944139275754
219.56900000000	-14.849158451899
219.86800000000	-14.753969648554
220.16700000000	-14.658255672661
220.46600000000	-14.561757127485
220.76500000000	-14.464271523509
221.06400000000	-14.365651624572
221.36300000000	-14.265803072527
221.66200000000	-14.164681362177
221.96100000000	-14.062288261563
222.26000000000	-13.958667789686
222.55900000000	-13.853901873752
222.85800000000	-13.748105811233
223.15700000000	-13.641423658762
223.45600000000	-13.534023661181
223.75500000000	-13.426093821038
224.05400000000	-13.317837692938
224.35300000000	-13.209470469560
224.65200000000	-13.101215408248
224.95100000000	-12.993300629768
225.25000000000	-12.885956304948
225.54900000000	-12.779412231073
225.84800000000	-12.673895788273
226.14700000000	-12.569630257044
226.44600000000	-12.466833471173
226.74500000000	-12.365716775757
227.04400000000	-12.266484257280
227.34300000000	-12.169332211666
227.64200000000	-12.074448816448
227.94100000000	-11.982013974474
228.24000000000	-11.892199298547
228.53900000000	-11.805168208923
228.83800000000	-11.721076118338
229.13700000000	-11.640070682189
229.43600000000	-11.562292094383
229.73500000000	-11.487873412221
230.03400000000	-11.416940896323
230.33300000000	-11.349614354106
230.63200000000	-11.286007477532
230.93100000000	-11.226228167900
231.23000000000	-11.170378842196
231.52900000000	-11.118556717111
231.82800000000	-11.070854068155
232.12700000000	-11.027358462481
232.42600000000	-10.988152964979
232.72500000000	-10.953316318039
233.02400000000	-10.922923096051
233.32300000000	-10.897043836233
233.62200000000	-10.875745147847
233.92100000000	-10.859089802124
234.22000000000	-10.847136805513
234.51900000000	-10.839941458956
234.81800000000	-10.837555405991
235.11700000000	-10.840026672470
235.41600000000	-10.847399700600
235.71500000000	-10.859715379909
236.01400000000	-10.877011077525
236.31300000000	-10.899320669958
236.61200000000	-10.926674578271
236.91100000000	-10.959099808212
237.21000000000	-10.996619996545
237.50900000000	-11.039255464393
237.80800000000	-11.087023278025
238.10700000000	-11.139937317053
238.40600000000	-11.198008349546
238.70500000000	-11.261244113102
239.00400000000	-11.329649400371
239.30300000000	-11.403226147062
239.60200000000	-11.481973519881
239.90100000000	-11.565888001308
240.20000000000	-11.654963467546
240.49900000000	-11.749191255359
240.79800000000	-11.848560212869
241.09700000000	-11.953056728709
241.39600000000	-12.062664733173
241.69500000000	-12.177365664211
241.99400000000	-12.297138390196
242.29300000000	-12.421959080441
242.59200000000	-12.551801013279
242.89100000000	-12.686634310323
243.19000000000	-12.826425584036
243.48900000000	-12.971137484223
243.78800000000	-13.120728127159
244.08700000000	-13.275150389115
244.38600000000	-13.434351043699
244.68500000000	-13.598269719957
244.98400000000	-13.766837655389
245.28300000000	-13.939976215095
245.58200000000	-14.117595145107
245.88100000000	-14.299590524833
246.18000000000	-14.485842380425
246.47900000000	-14.676211918193
246.77800000000	-14.870538335109
247.07700000000	-15.068635162572
247.37600000000	-15.270286100560
247.67500000000	-15.475240302934
247.97400000000	-15.683207082237
248.27300000000	-15.893850015216
248.57200000000	-16.106780450515
248.87100000000	-16.321550449608
249.17000000000	-16.537645233768
249.46900000000	-16.754475266421
249.76800000000	-16.971368174379
250.06700000000	-17.187560805225
250.36600000000	-17.402191832572
250.66500000000	-17.614295454345
250.96400000000	-17.822796876299
251.26300000000	-18.026510422827
251.56200000000	-18.224141251382
251.86100000000	-18.414291738924
252.16000000000	-18.595473623260
252.45900000000	-18.766126877718
252.75800000000	-18.924646032270
253.05700000000	-19.069414195984
253.35600000000	-19.198844375470
253.65500000000	-19.311426851313
253.95400000000	-19.405780448600
254.25300000000	-19.480704649792
254.55200000000	-19.535228817128
254.85100000000	-19.568654491409
255.15000000000	-19.580586947445
255.44900000000	-19.570952958986
255.74800000000	-19.540002985693
256.04700000000	-19.488297555031
256.34600000000	-19.416679211302
256.64500000000	-19.326232770655
256.94400000000	-19.218237541884
257.24300000000	-19.094115542465
257.54200000000	-18.955379571895
257.84100000000	-18.803584412934
258.14000000000	-18.640283583261
258.43900000000	-18.466993129570
258.73800000000	-18.285163087211
259.03700000000	-18.096156515197
259.33600000000	-17.901235501384
259.63500000000	-17.701553215995
259.93400000000	-17.498150946410
260.23300000000	-17.291959031765
260.53200000000	-17.083800690262
260.83100000000	-16.874397857717
261.13000000000	-16.664378303586
261.42900000000	-16.454283439981
261.72800000000	-16.244576377267
262.02700000000	-16.035649899866
262.32600000000	-15.827834135581
262.62500000000	-15.621403771236
262.92400000000	-15.416584728757
263.22300000000	-15.213560261491
263.52200000000	-15.012476463444
263.82100000000	-14.813447206846
264.12000000000	-14.616558538375
264.41900000000	-14.421872573456
264.71800000000	-14.229430932893
265.01700000000	-14.039257767976
265.31600000000	-13.851362420065
265.61500000000	-13.665741759204
265.91400000000	-13.482382244171
266.21300000000	-13.301261743769
266.51200000000	-13.122351156483
266.81100000000	-12.945615862983
267.11000000000	-12.771017043416
267.40900000000	-12.598512889125
267.70800000000	-12.428059736207
268.00700000000	-12.259613146300
268.30600000000	-12.093128957932
268.60500000000	-11.928564329662
268.90400000000	-11.765878793838
269.20300000000	-11.605035336997
269.50200000000	-11.446001519419
269.80100000000	-11.288750641900
270.10000000000	-11.133262962174
270.39900000000	-10.979526956250
270.69800000000	-10.827540611087
270.99700000000	-10.677312724305
271.29600000000	-10.528864174056
271.59500000000	-10.382229108008
271.89400000000	-10.237455985254
272.19300000000	-10.094608389802
272.49200000000	-9.9537655207884
272.79100000000	-9.8150222546443
273.09000000000	-9.6784886708057
273.38900000000	-9.5442889379308
273.68800000000	-9.4125594747432
273.98700000000	-9.2834463306900
274.28600000000	-9.1571017773845
274.58500000000	-9.0336801611884
274.88400000000	-8.9133331365758
275.18300000000	-8.7962044727553
275.48200000000	-8.6824246935404
275.78100000000	-8.5721058625890
276.08000000000	-8.4653368528666
276.37900000000	-8.3621794330227
276.67800000000	-8.2626654608175
276.97700000000	-8.1667953970196
277.27600000000	-8.0745382501522
277.57500000000	-7.9858329457634
277.87400000000	-7.9005909985504
278.17300000000	-7.8187002665135
278.47200000000	-7.7400294950040
278.77100000000	-7.6644333217974
279.07000000000	-7.5917574131126
279.36900000000	-7.5218434305283
279.66800000000	-7.4545335819998
279.96700000000	-7.3896745768083
280.26600000000	-7.3271208745925
280.56500000000	-7.2667371844903
280.86400000000	-7.2084002261477
281.16300000000	-7.1519998068727
281.46200000000	-7.0974392977511
281.76100000000	-7.0446356071397
282.06000000000	-6.9935187547152
282.35900000000	-6.9440311458080
282.65800000000	-6.8961266367220
282.95700000000	-6.8497694694774
283.25600000000	-6.8049331408211
283.55500000000	-6.7615992568066
283.85400000000	-6.7197564116993
284.15300000000	-6.6793991189398
284.45200000000	-6.6405268126358
284.75100000000	-6.6031429305800
285.05000000000	-6.5672540839703
285.34900000000	-6.5328693146734
285.64800000000	-6.4999994377654
285.94700000000	-6.4686564649972
286.24600000000	-6.4388531035387
286.54500000000	-6.4106023236667
286.84400000000	-6.3839169888230
287.14300000000	-6.3588095415418
287.44200000000	-6.3352917390276
287.74100000000	-6.3133744325924
288.04000000000	-6.2930673856304
288.33900000000	-6.2743791253534
288.63800000000	-6.2573168239998
288.93700000000	-6.2418862057475
289.23600000000	-6.2280914760097
289.53500000000	-6.2159352702201
289.83400000000	-6.2054186195878
290.13300000000	-6.1965409316391
290.43200000000	-6.1892999836506
290.73100000000	-6.1836919273331
291.03000000000	-6.1797113033387
291.32900000000	-6.1773510643488
291.62800000000	-6.1766026056563
291.92700000000	-6.1774558022837
292.22600000000	-6.1798990517914
292.52500000000	-6.1839193220191
292.82400000000	-6.1895022030836
293.12300000000	-6.1966319630165
293.42200000000	-6.2052916064831
293.72100000000	-6.2154629360684
294.02000000000	-6.2271266156540
294.31900000000	-6.2402622354469
294.61800000000	-6.2548483782502
294.91700000000	-6.2708626865920
295.21600000000	-6.2882819303547
295.51500000000	-6.3070820745730
295.81400000000	-6.3272383470850
296.11300000000	-6.3487253057494
296.41200000000	-6.3715169049578
296.71100000000	-6.3955865611939
297.01000000000	-6.4209072174118
297.30900000000	-6.4474514060244
297.60800000000	-6.4751913103149
297.90700000000	-6.5040988241023
298.20600000000	-6.5341456095121
298.50500000000	-6.5653031527222
298.80400000000	-6.5975428175732
299.10300000000	-6.6308358969496
299.40200000000	-6.6651536618550
299.70100000000	-6.7004674081248
300.00000000000	-6.7367485007305
#Parameters = {Centro=2.6764722367736e-15; Cetntro2=-1.5552542131904; Desloc=-0.2; R=0.75; c=0.15; h=0.1; w=0.12}
#"Frequency / GHz"	"S1,1 (16) [Magnitude]"
#-----------------------------------------
1.0000000000000	-0.0038128196329274
1.2990000000000	-0.0069690908603540
1.5980000000000	-0.010641684358506
1.8970000000000	-0.014831733639529
2.1960000000000	-0.019543677747985
2.4950000000000	-0.024784996862317
2.7940000000000	-0.030565971246244
3.0930000000000	-0.036899462236366
3.3920000000000	-0.043800714011745
3.6910000000000	-0.051287174938611
3.9900000000000	-0.059378337351043
4.2890000000000	-0.068095594689002
4.5880000000000	-0.077462114977410
4.8870000000000	-0.087502729694117
5.1860000000000	-0.098243837128016
5.4850000000000	-0.10971331939044
5.7840000000000	-0.12194047228766
6.0830000000000	-0.13495594731284
6.3820000000000	-0.14879170505615
6.6810000000000	-0.16348097936901
6.9800000000000	-0.17905825165110
7.2790000000000	-0.19555923465437
7.5780000000000	-0.21302086522264
7.8770000000000	-0.23148130540135
8.1760000000000	-0.25097995136664
8.4750000000000	-0.27155744962971
8.7740000000000	-0.29325571998095
9.0730000000000	-0.31611798463297
9.3720000000000	-0.34018880302613
9.6710000000000	-0.36551411174760
9.9700000000000	-0.39214126900852
10.269000000000	-0.42011910311326
10.568000000000	-0.44949796433484
10.867000000000	-0.48032977959791
11.166000000000	-0.51266810935245
11.465000000000	-0.54656820599484
11.764000000000	-0.58208707317998
12.063000000000	-0.61928352533952
12.362000000000	-0.65821824670182
12.661000000000	-0.69895384908887
12.960000000000	-0.74155492774178
13.259000000000	-0.78608811441268
13.558000000000	-0.83262212693785
13.857000000000	-0.88122781450225
14.156000000000	-0.93197819779131
14.455000000000	-0.98494850322486
14.754000000000	-1.0402161904715
15.053000000000	-1.0978609724497
15.352000000000	-1.1579648270430
15.651000000000	-1.2206119997808
15.950000000000	-1.2858889967764
16.249000000000	-1.3538845672612
16.548000000000	-1.4246896751131
16.847000000000	-1.4983974588527
17.146000000000	-1.5751031796628
17.445000000000	-1.6549041570878
17.744000000000	-1.7378996921794
18.043000000000	-1.8241909779775
18.342000000000	-1.9138809973510
18.641000000000	-2.0070744083656
18.940000000000	-2.1038774174958
19.239000000000	-2.2043976411548
19.538000000000	-2.3087439561709
19.837000000000	-2.4170263399898
20.136000000000	-2.5293557015269
20.435000000000	-2.6458437037212
20.734000000000	-2.7666025789463
21.033000000000	-2.8917449385148
21.332000000000	-3.0213835775464
21.631000000000	-3.1556312764618
21.930000000000	-3.2946006002975
22.229000000000	-3.4384036968979
22.528000000000	-3.5871520948200
22.827000000000	-3.7409565014745
23.126000000000	-3.8999266015980
23.425000000000	-4.0641708556009
23.724000000000	-4.2337962966398
24.023000000000	-4.4089083244011
24.322000000000	-4.5896104925361
24.621000000000	-4.7760042854213
24.920000000000	-4.9681888784133
25.219000000000	-5.1662608739708
25.518000000000	-5.3703140039017
25.817000000000	-5.5804387854912
26.116000000000	-5.7967221163283
26.415000000000	-6.0192467891854
26.714000000000	-6.2480909042418
27.013000000000	-6.4833271511619
27.312000000000	-6.7250219279238
27.611000000000	-6.9732342567100
27.910000000000	-7.2280144494544
28.209000000000	-7.4894024666305
28.508000000000	-7.7574259023900
28.807000000000	-8.0320975170656
29.106000000000	-8.3134122242152
29.405000000000	-8.6013434237730
29.704000000000	-8.8958385555887
30.003000000000	-9.1968137290356
30.302000000000	-9.5041472651779
30.601000000000	-9.8176719695289
30.900000000000	-10.137165937908
31.199000000000	-10.462341688742
31.498000000000	-10.792833417583
31.797000000000	-11.128182191205
32.096000000000	-11.467818950012
32.395000000000	-11.811045283084
32.694000000000	-12.157012098510
32.993000000000	-12.504696555229
33.292000000000	-12.852877976241
33.591000000000	-13.200113949828
33.890000000000	-13.544718459098
34.189000000000	-13.884744651877
34.488000000000	-14.217975722819
34.787000000000	-14.541928213041
35.086000000000	-14.853872638872
35.385000000000	-15.150876444856
35.684000000000	-15.429873472762
35.983000000000	-15.687762095570
36.282000000000	-15.921530692536
36.581000000000	-16.128404404310
36.880000000000	-16.306001796300
37.179000000000	-16.452485406039
37.478000000000	-16.566687681532
37.777000000000	-16.648194825652
38.076000000000	-16.697375985032
38.375000000000	-16.715353249741
38.674000000000	-16.703917130449
38.973000000000	-16.665400174008
39.272000000000	-16.602526247131
39.571000000000	-16.518253969168
39.870000000000	-16.415630263550
40.169000000000	-16.297665324584
40.468000000000	-16.167234986087
40.767000000000	-16.027011756076
41.066000000000	-15.879422329572
41.365000000000	-15.726627368854
41.664000000000	-15.570518552594
41.963000000000	-15.412727988961
42.262000000000	-15.254645699104
42.561000000000	-15.097441712305
42.860000000000	-14.942090173124
43.159000000000	-14.789393630592
43.458000000000	-14.640006310805
43.757000000000	-14.494455658814
44.056000000000	-14.353161787290
44.355000000000	-14.216454711433
44.654000000000	-14.084589406592
44.953000000000	-13.957758819725
45.252000000000	-13.836105016429
45.551000000000	-13.719728666367
45.850000000000	-13.608697071952
46.149000000000	-13.503050935712
46.448000000000	-13.402810046082
46.747000000000	-13.307978042790
47.046000000000	-13.218546403785
47.345000000000	-13.134497777065
47.644000000000	-13.055808763520
47.943000000000	-12.982452241440
48.242000000000	-12.914399309608
48.541000000000	-12.851620914007
48.840000000000	-12.794089212941
49.139000000000	-12.741778726567
49.438000000000	-12.694667309452
49.737000000000	-12.652736978453
50.036000000000	-12.615974622937
50.335000000000	-12.584372619878
50.634000000000	-12.557929372652
50.933000000000	-12.536649789134
51.232000000000	-12.520545712099
51.531000000000	-12.509636312603
51.830000000000	-12.503948455133
52.129000000000	-12.503517041619
52.428000000000	-12.508385339989
52.727000000000	-12.518605301603
53.026000000000	-12.534237870800
53.325000000000	-12.555353288649
53.624000000000	-12.582031391993
53.923000000000	-12.614361907850
54.222000000000	-12.652444742151
54.521000000000	-12.696390260741
54.820000000000	-12.746319559347
55.119000000000	-12.802364717905
55.418000000000	-12.864669033128
55.717000000000	-12.933387221505
56.016000000000	-13.008685582880
56.315000000000	-13.090742112427
56.614000000000	-13.179746546021
56.913000000000	-13.275900320655
57.212000000000	-13.379416427525
57.511000000000	-13.490519130562
57.810000000000	-13.609443517250
58.109000000000	-13.736434841427
58.408000000000	-13.871747608979
58.707000000000	-14.015644346611
59.006000000000	-14.168393980737
59.305000000000	-14.330269737395
59.604000000000	-14.501546454329
59.903000000000	-14.682497172139
60.202000000000	-14.873388841893
60.501000000000	-15.074476950703
60.800000000000	-15.285998823601
61.099000000000	-15.508165308724
61.398000000000	-15.741150492811
61.697000000000	-15.985079025735
61.996000000000	-16.240010558105
62.295000000000	-16.505920719531
62.594000000000	-16.782677996000
62.893000000000	-17.070015819211
63.192000000000	-17.367499185486
63.491000000000	-17.674485219688
63.790000000000	-17.990077353848
64.089000000000	-18.313073291357
64.388000000000	-18.641907793954
64.687000000000	-18.974592700370
64.986000000000	-19.308658596910
65.285000000000	-19.641105280722
65.584000000000	-19.968371480366
65.883000000000	-20.286337782031
66.182000000000	-20.590379385821
66.481000000000	-20.875485587342
66.780000000000	-21.136458684981
67.079000000000	-21.368194511795
67.378000000000	-21.566029644195
67.677000000000	-21.726119208051
67.976000000000	-21.845790392550
68.275000000000	-21.923808731948
68.574000000000	-21.960503513075
68.873000000000	-21.957725464995
69.172000000000	-21.918646173463
69.471000000000	-21.847441552749
69.770000000000	-21.748920091273
70.069000000000	-21.628156531053
70.368000000000	-21.490177056039
70.667000000000	-21.339721088739
70.966000000000	-21.181085137035
71.265000000000	-21.018040267832
71.564000000000	-20.853807676443
71.863000000000	-20.691075175193
72.162000000000	-20.532039164274
72.461000000000	-20.378459900120
72.760000000000	-20.231721366661
73.059000000000	-20.092890104239
73.358000000000	-19.962769711259
73.657000000000	-19.841949405722
73.956000000000	-19.730846130353
74.255000000000	-19.629740348549
74.554000000000	-19.538806039805
74.853000000000	-19.458135566897
75.152000000000	-19.387760129182
75.451000000000	-19.327666489222
75.750000000000	-19.277810597468
76.049000000000	-19.238128663085
76.348000000000	-19.208546140346
76.647000000000	-19.188985026028
76.946000000000	-19.179369797012
77.245000000000	-19.179632259767
77.544000000000	-19.189715534642
77.843000000000	-19.209577356899
78.142000000000	-19.239192842483
78.441000000000	-19.278556838437
78.740000000000	-19.327685954639
79.039000000000	-19.386620354339
79.338000000000	-19.455425364871
79.637000000000	-19.534192956253
79.936000000000	-19.623043123473
80.235000000000	-19.722125197492
80.534000000000	-19.831619099875
80.833000000000	-19.951736545749
81.132000000000	-20.082722189071
81.431000000000	-20.224854692109
81.730000000000	-20.378447686893
82.029000000000	-20.543850579028
82.328000000000	-20.721449122528
82.627000000000	-20.911665666302
82.926000000000	-21.114958936520
83.225000000000	-21.331823171053
83.524000000000	-21.562786358505
83.823000000000	-21.808407249371
84.122000000000	-22.069270693121
84.421000000000	-22.345980702376
84.720000000000	-22.639150440706
85.019000000000	-22.949388056562
85.318000000000	-23.277276921091
85.617000000000	-23.623348346362
85.916000000000	-23.988044235695
86.215000000000	-24.371666326545
86.514000000000	-24.774307725921
86.813000000000	-25.195761355458
87.112000000000	-25.635398873977
87.411000000000	-26.092012998804
87.710000000000	-26.563616657478
88.009000000000	-27.047195454855
88.308000000000	-27.538417825370
88.607000000000	-28.031323226193
88.906000000000	-28.518036384040
89.205000000000	-28.988596291632
89.504000000000	-29.431035896476
89.803000000000	-29.831879718828
90.102000000000	-30.177198964914
90.401000000000	-30.454228505929
90.700000000000	-30.653301811988
90.999000000000	-30.769595961670
91.298000000000	-30.804089331879
91.597000000000	-30.763358818645
91.896000000000	-30.658297862389
92.195000000000	-30.502239028410
92.494000000000	-30.309079868148
92.793000000000	-30.091840454513
93.092000000000	-29.861804021108
93.391000000000	-29.628176972056
93.690000000000	-29.398109534518
93.989000000000	-29.176916236833
94.288000000000	-28.968375857555
94.587000000000	-28.775037072482
94.886000000000	-28.598492516270
95.185000000000	-28.439607373426
95.484000000000	-28.298701468948
95.783000000000	-28.175689774016
96.082000000000	-28.070188238590
96.381000000000	-27.981591871793
96.680000000000	-27.909131156622
96.979000000000	-27.851911810087
97.278000000000	-27.808941867696
97.577000000000	-27.779149194197
97.876000000000	-27.761391828823
98.175000000000	-27.754463052473
98.474000000000	-27.757092693804
98.773000000000	-27.767945944431
99.072000000000	-27.785620806493
99.371000000000	-27.808645226034
99.670000000000	-27.835474951027
99.969000000000	-27.864493171142
100.26800000000	-27.894013020947
100.56700000000	-27.922284029228
100.86600000000	-27.947503539832
101.16500000000	-27.967833976439
101.46400000000	-27.981426540822
101.76300000000	-27.986451497841
102.06200000000	-27.981134607696
102.36100000000	-27.963798547417
102.66000000000	-27.932907388224
102.95900000000	-27.887111472576
103.25800000000	-27.825289499136
103.55700000000	-27.746584410571
103.85600000000	-27.650429887487
104.15500000000	-27.536564910910
104.45400000000	-27.405034903999
104.75300000000	-27.256179251676
105.05200000000	-27.090606317903
105.35100000000	-26.909158220113
105.65000000000	-26.712868407809
105.94900000000	-26.502915438373
106.24800000000	-26.280576250949
106.54700000000	-26.047181790803
106.84600000000	-25.804077160298
107.14500000000	-25.552587707280
107.44400000000	-25.293991726417
107.74300000000	-25.029499826545
108.04200000000	-24.760240549672
108.34100000000	-24.487251522381
108.64000000000	-24.211475261394
108.93900000000	-23.933758712156
109.23800000000	-23.654855639017
109.53700000000	-23.375431076700
109.83600000000	-23.096067169762
110.13500000000	-22.817269850918
110.43400000000	-22.539475927905
110.73300000000	-22.263060254825
111.03200000000	-21.988342754264
111.33100000000	-21.715595130253
111.63000000000	-21.445047170263
111.92900000000	-21.176892578762
112.22800000000	-20.911294317461
112.52700000000	-20.648389450580
112.82600000000	-20.388293509072
113.12500000000	-20.131104397696
113.42400000000	-19.876905874361
113.72300000000	-19.625770633668
114.02200000000	-19.377763026729
114.32100000000	-19.132941448132
114.62000000000	-18.891360418571
114.91900000000	-18.653072388882
115.21800000000	-18.418129288075
115.51700000000	-18.186583834797
115.81600000000	-17.958490628571
116.11500000000	-17.733907034317
116.41400000000	-17.512893871087
116.71300000000	-17.295515913792
117.01200000000	-17.081842214906
117.31100000000	-16.871946251856
117.61000000000	-16.665905904976
117.90900000000	-16.463803270606
118.20800000000	-16.265724314135
118.50700000000	-16.071758368529
118.80600000000	-15.881997485098
119.10500000000	-15.696535644995
119.40400000000	-15.515467842033
119.70300000000	-15.338889049873
120.00200000000	-15.166893089324
120.30100000000	-14.999571414323
120.60000000000	-14.837011837918
120.89900000000	-14.679297222206
121.19800000000	-14.526504158429
121.49700000000	-14.378701665157
121.79600000000	-14.235949933581
122.09500000000	-14.098299149188
122.39400000000	-13.965788418488
122.69300000000	-13.838444827830
122.99200000000	-13.716282658807
123.29100000000	-13.599302781243
123.59000000000	-13.487492240446
123.88900000000	-13.380824050430
124.18800000000	-13.279257199340
124.48700000000	-13.182736867626
124.78600000000	-13.091194853813
125.08500000000	-13.004550197251
125.38400000000	-12.922709982297
125.68300000000	-12.845570304040
125.98200000000	-12.773017372277
126.28100000000	-12.704928727936
126.58000000000	-12.641174544598
126.87900000000	-12.581618987319
127.17800000000	-12.526121601322
127.47700000000	-12.474538704443
127.77600000000	-12.426724759185
128.07500000000	-12.382533702807
128.37400000000	-12.341820216833
128.67300000000	-12.304440920586
128.97200000000	-12.270255476686
129.27100000000	-12.239127599697
129.57000000000	-12.210925962298
129.86900000000	-12.185524996186
130.16800000000	-12.162805587591
130.46700000000	-12.142655669454
130.76600000000	-12.124970714280
131.06500000000	-12.109654133141
131.36400000000	-12.096617587508
131.66300000000	-12.085781221381
131.96200000000	-12.077073821763
132.26100000000	-12.070432915754
132.56000000000	-12.065804812589
132.85900000000	-12.063144598825
133.15800000000	-12.062416094565
133.45700000000	-12.063591778195
133.75600000000	-12.066652686676
134.05500000000	-12.071588297813
134.35400000000	-12.078396400444
134.65300000000	-12.087082957835
134.95200000000	-12.097661969047
135.25100000000	-12.110155332467
135.55000000000	-12.124592715159
135.84900000000	-12.141011431224
136.14800000000	-12.159456331876
136.44700000000	-12.179979709559
136.74600000000	-12.202641218033
137.04500000000	-12.227507810047
137.34400000000	-12.254653693933
137.64300000000	-12.284160310207
137.94200000000	-12.316116329057
138.24100000000	-12.350617669435
138.54000000000	-12.387767540332
138.83900000000	-12.427676504732
139.13800000000	-12.470462566645
139.43700000000	-12.516251281609
139.73600000000	-12.565175891042
140.03500000000	-12.617377480819
140.33400000000	-12.673005164545
140.63300000000	-12.732216292025
140.93200000000	-12.795176683595
141.23100000000	-12.862060891055
141.53000000000	-12.933052486172
141.82900000000	-13.008344377886
142.12800000000	-13.088139159599
142.42700000000	-13.172649488181
142.72600000000	-13.262098496645
143.02500000000	-13.356720242743
143.32400000000	-13.456760196103
143.62300000000	-13.562475766876
143.92200000000	-13.674136879252
144.22100000000	-13.792026593525
144.52000000000	-13.916441780717
144.81900000000	-14.047693853953
145.11800000000	-14.186109560868
145.41700000000	-14.332031841099
145.71600000000	-14.485820752383
146.01500000000	-14.647854467661
146.31400000000	-14.818530343660
146.61300000000	-14.998266058379
146.91200000000	-15.187500810179
147.21100000000	-15.386696564106
147.51000000000	-15.596339320727
147.80900000000	-15.816940367661
148.10800000000	-16.049037452277
148.40700000000	-16.293195782937
148.70600000000	-16.550008721680
149.00500000000	-16.820097967931
149.30400000000	-17.104112942544
149.60300000000	-17.402728952980
149.90200000000	-17.716643537322
150.20100000000	-18.046570123988
150.50000000000	-18.393227772511
150.79900000000	-18.757325232538
151.09800000000	-19.139536809534
151.39700000000	-19.540466471484
151.69600000000	-19.960595163026
151.99500000000	-20.400204288105
152.29400000000	-20.859265670276
152.59300000000	-21.337284987781
152.89200000000	-21.833081981936
153.19100000000	-22.344487613080
153.49000000000	-22.867938198819
153.78900000000	-23.397954536824
154.08800000000	-23.926519516533
154.38700000000	-24.442425103932
154.68600000000	-24.930763586294
154.98500000000	-25.372885806831
155.28400000000	-25.747282027154
155.58300000000	-26.031804266870
155.88200000000	-26.207234598145
156.18100000000	-26.261386326017
156.48000000000	-26.192167457296
156.77900000000	-26.008129791967
